report_number,crash_year,role,injury_severity,non_motorist_description_code,crash_date_time,latitude,longitude
89140067,2019,D,2.0,,2019-04-09T18:00:00Z,30.441716,-84.254976
89140067,2019,D,2.0,,2019-04-09T18:00:00Z,30.441716,-84.254976
89140068,2019,D,2.0,,2019-04-09T17:56:00Z,30.508853,-84.247088
89140068,2019,D,1.0,,2019-04-09T17:56:00Z,30.508853,-84.247088
89140069,2019,P,2.0,,2019-04-09T21:36:00Z,30.463241,-84.361056
89140069,2019,D,1.0,,2019-04-09T21:36:00Z,30.463241,-84.361056
89140069,2019,D,1.0,,2019-04-09T21:36:00Z,30.463241,-84.361056
89140070,2019,P,1.0,,2019-04-09T01:27:00Z,30.440733,-84.283083
89140070,2019,D,2.0,,2019-04-09T01:27:00Z,30.440733,-84.283083
89140070,2019,D,1.0,,2019-04-09T01:27:00Z,30.440733,-84.283083
89140071,2019,D,1.0,,2019-04-10T07:28:00Z,30.471968,-84.232098
89140071,2019,D,1.0,,2019-04-10T07:28:00Z,30.471968,-84.232098
89140072,2019,D,1.0,,2019-04-10T08:26:00Z,30.475265,-84.295819
89140072,2019,D,1.0,,2019-04-10T08:26:00Z,30.475265,-84.295819
89140073,2019,D,1.0,,2019-04-10T07:15:00Z,30.472803,-84.232863
89140073,2019,D,1.0,,2019-04-10T07:15:00Z,30.472803,-84.232863
89140074,2019,D,1.0,,2019-04-10T09:44:00Z,30.434425,-84.262082
89140074,2019,D,1.0,,2019-04-10T09:44:00Z,30.434425,-84.262082
89140075,2019,D,,,2019-04-10T07:26:00Z,30.542503,-84.228151
89140075,2019,D,1.0,,2019-04-10T07:26:00Z,30.542503,-84.228151
89140076,2019,D,1.0,,2019-04-10T10:09:00Z,30.428392,-84.21627
89140076,2019,D,1.0,,2019-04-10T10:09:00Z,30.428392,-84.21627
89140077,2019,D,1.0,,2019-04-10T10:28:00Z,30.444777,-84.288314
89140077,2019,D,1.0,,2019-04-10T10:28:00Z,30.444777,-84.288314
89140078,2019,D,,,2019-04-10T11:30:00Z,30.459575,-84.360409
89140079,2019,D,1.0,,2019-04-10T11:50:00Z,30.542067,-84.228195
89140079,2019,D,1.0,,2019-04-10T11:50:00Z,30.542067,-84.228195
89140079,2019,P,1.0,,2019-04-10T11:50:00Z,30.542067,-84.228195
89140080,2019,N,3.0,1.0,2019-04-10T08:00:00Z,30.4654,-84.330108
89140081,2019,P,2.0,,2019-04-10T13:32:00Z,30.518921,-84.225055
89140081,2019,D,3.0,,2019-04-10T13:32:00Z,30.518921,-84.225055
89140081,2019,D,1.0,,2019-04-10T13:32:00Z,30.518921,-84.225055
89140082,2019,P,1.0,,2019-04-10T15:16:00Z,30.419938,-84.275514
89140082,2019,P,1.0,,2019-04-10T15:16:00Z,30.419938,-84.275514
89140082,2019,D,1.0,,2019-04-10T15:16:00Z,30.419938,-84.275514
89140082,2019,D,1.0,,2019-04-10T15:16:00Z,30.419938,-84.275514
89140083,2019,D,1.0,,2019-04-10T15:39:00Z,30.468993,-84.361127
89140083,2019,D,1.0,,2019-04-10T15:39:00Z,30.468993,-84.361127
89140084,2019,D,2.0,,2019-04-10T15:22:00Z,30.461585,-84.26081
89140084,2019,D,1.0,,2019-04-10T15:22:00Z,30.461585,-84.26081
89140085,2019,D,2.0,,2019-04-10T16:00:00Z,30.44486,-84.28069
89140085,2019,D,1.0,,2019-04-10T16:00:00Z,30.44486,-84.28069
89140086,2019,P,1.0,,2019-04-10T16:45:00Z,30.541864,-84.22824
89140086,2019,D,2.0,,2019-04-10T16:45:00Z,30.541864,-84.22824
89140086,2019,D,1.0,,2019-04-10T16:45:00Z,30.541864,-84.22824
89140087,2019,D,1.0,,2019-04-10T18:05:00Z,30.412077,-84.222226
89140087,2019,D,1.0,,2019-04-10T18:05:00Z,30.412077,-84.222226
89140087,2019,P,1.0,,2019-04-10T18:05:00Z,30.412077,-84.222226
89140087,2019,P,1.0,,2019-04-10T18:05:00Z,30.412077,-84.222226
89140088,2019,D,1.0,,2019-04-10T15:34:00Z,30.439442,-84.280619
89140088,2019,D,1.0,,2019-04-10T15:34:00Z,30.439442,-84.280619
89140089,2019,D,1.0,,2019-04-10T21:11:00Z,30.46524,-84.34406
89140089,2019,D,1.0,,2019-04-10T21:11:00Z,30.46524,-84.34406
89140090,2019,D,1.0,,2019-04-10T14:39:00Z,30.46673,-84.268383
89140090,2019,D,1.0,,2019-04-10T14:39:00Z,30.46673,-84.268383
89140091,2019,D,,,2019-04-10T18:22:00Z,30.41742,-84.278432
89140091,2019,D,1.0,,2019-04-10T18:22:00Z,30.41742,-84.278432
89140093,2019,D,1.0,,2019-04-10T20:30:00Z,30.493086,-84.243976
89140093,2019,D,1.0,,2019-04-10T20:30:00Z,30.493086,-84.243976
89140094,2019,D,1.0,,2019-04-10T17:45:00Z,30.489948,-84.240819
89140094,2019,D,1.0,,2019-04-10T17:45:00Z,30.489948,-84.240819
89140095,2019,P,2.0,,2019-04-10T16:29:00Z,30.403618,-84.283101
89140095,2019,P,1.0,,2019-04-10T16:29:00Z,30.403618,-84.283101
89140095,2019,P,1.0,,2019-04-10T16:29:00Z,30.403618,-84.283101
89140095,2019,D,1.0,,2019-04-10T16:29:00Z,30.403618,-84.283101
89140095,2019,D,2.0,,2019-04-10T16:29:00Z,30.403618,-84.283101
89140096,2019,D,1.0,,2019-04-09T17:55:00Z,30.449153,-84.273604
89140096,2019,D,1.0,,2019-04-09T17:55:00Z,30.449153,-84.273604
89140096,2019,D,1.0,,2019-04-09T17:55:00Z,30.449153,-84.273604
89140097,2019,D,1.0,,2019-04-11T07:35:00Z,30.481092,-84.30495
89140097,2019,D,1.0,,2019-04-11T07:35:00Z,30.481092,-84.30495
89140098,2019,D,1.0,,2019-04-11T07:34:00Z,30.438203,-84.266881
89140098,2019,D,1.0,,2019-04-11T07:34:00Z,30.438203,-84.266881
89140099,2019,D,1.0,,2019-04-10T11:43:00Z,30.443609,-84.280711
89140099,2019,D,1.0,,2019-04-10T11:43:00Z,30.443609,-84.280711
89140100,2019,D,1.0,,2019-04-11T08:30:00Z,30.448397,-84.260515
89140100,2019,D,1.0,,2019-04-11T08:30:00Z,30.448397,-84.260515
89140101,2019,D,1.0,,2019-04-11T09:40:00Z,30.454711,-84.341598
89140101,2019,D,1.0,,2019-04-11T09:40:00Z,30.454711,-84.341598
89140101,2019,P,1.0,,2019-04-11T09:40:00Z,30.454711,-84.341598
89140102,2019,D,1.0,,2019-04-11T10:50:00Z,30.446881,-84.326068
89140102,2019,D,1.0,,2019-04-11T10:50:00Z,30.446881,-84.326068
89140103,2019,P,2.0,,2019-04-11T11:11:00Z,30.459972,-84.228562
89140103,2019,P,1.0,,2019-04-11T11:11:00Z,30.459972,-84.228562
89140103,2019,P,2.0,,2019-04-11T11:11:00Z,30.459972,-84.228562
89140103,2019,D,1.0,,2019-04-11T11:11:00Z,30.459972,-84.228562
89140103,2019,D,2.0,,2019-04-11T11:11:00Z,30.459972,-84.228562
89140104,2019,D,1.0,,2019-04-11T12:00:00Z,30.487959,-84.238408
89140104,2019,D,1.0,,2019-04-11T12:00:00Z,30.487959,-84.238408
89140105,2019,D,1.0,,2019-04-11T11:03:00Z,30.461965,-84.29761
89140105,2019,D,,,2019-04-11T11:03:00Z,30.461965,-84.29761
89140106,2019,D,1.0,,2019-04-11T08:40:00Z,30.444726,-84.29381
89140106,2019,D,,,2019-04-11T08:40:00Z,30.444726,-84.29381
89140107,2019,D,1.0,,2019-04-11T12:11:00Z,30.428221,-84.21281
89140107,2019,D,1.0,,2019-04-11T12:11:00Z,30.428221,-84.21281
89140108,2019,D,1.0,,2019-04-11T13:18:00Z,30.537475,-84.230509
89140108,2019,D,1.0,,2019-04-11T13:18:00Z,30.537475,-84.230509
89140109,2019,D,1.0,,2019-04-11T13:05:00Z,30.445048,-84.261891
89140109,2019,D,1.0,,2019-04-11T13:05:00Z,30.445048,-84.261891
89140110,2019,D,1.0,,2019-04-11T13:18:00Z,30.437274,-84.26191
89140110,2019,D,1.0,,2019-04-11T13:18:00Z,30.437274,-84.26191
89140111,2019,D,3.0,,2019-04-11T13:29:00Z,30.470498,-84.292452
89140111,2019,D,1.0,,2019-04-11T13:29:00Z,30.470498,-84.292452
89140111,2019,D,1.0,,2019-04-11T13:29:00Z,30.470498,-84.292452
89140112,2019,D,1.0,,2019-04-11T14:14:00Z,30.465142,-84.265399
89140112,2019,D,1.0,,2019-04-11T14:14:00Z,30.465142,-84.265399
89140113,2019,D,1.0,,2019-04-11T14:50:00Z,30.502591,-84.248447
89140113,2019,P,1.0,,2019-04-11T14:50:00Z,30.502591,-84.248447
89140113,2019,D,1.0,,2019-04-11T14:50:00Z,30.502591,-84.248447
89140114,2019,D,3.0,,2019-04-11T15:40:00Z,30.437744,-84.276311
89140114,2019,D,2.0,,2019-04-11T15:40:00Z,30.437744,-84.276311
89140115,2019,D,1.0,,2019-04-11T17:55:00Z,30.412614,-84.279813
89140115,2019,D,2.0,,2019-04-11T17:55:00Z,30.412614,-84.279813
89140116,2019,D,,,2019-04-11T17:55:00Z,30.412584,-84.293792
89140116,2019,D,1.0,,2019-04-11T17:55:00Z,30.412584,-84.293792
89140117,2019,D,,,2019-04-11T17:15:00Z,30.481545,-84.347374
89140117,2019,N,3.0,1.0,2019-04-11T17:15:00Z,30.481545,-84.347374
89140118,2019,P,1.0,,2019-04-11T18:15:00Z,30.435548,-84.26148
89140118,2019,P,1.0,,2019-04-11T18:15:00Z,30.435548,-84.26148
89140118,2019,D,1.0,,2019-04-11T18:15:00Z,30.435548,-84.26148
89140118,2019,D,1.0,,2019-04-11T18:15:00Z,30.435548,-84.26148
89140119,2019,P,1.0,,2019-04-11T18:35:00Z,30.46357,-84.301424
89140119,2019,D,1.0,,2019-04-11T18:35:00Z,30.46357,-84.301424
89140119,2019,D,1.0,,2019-04-11T18:35:00Z,30.46357,-84.301424
89140119,2019,P,1.0,,2019-04-11T18:35:00Z,30.46357,-84.301424
89140120,2019,D,2.0,,2019-04-11T20:58:00Z,30.441651,-84.249573
89140120,2019,P,4.0,,2019-04-11T20:58:00Z,30.441651,-84.249573
89140120,2019,D,2.0,,2019-04-11T20:58:00Z,30.441651,-84.249573
89140121,2019,D,1.0,,2019-04-11T17:04:00Z,,
89140121,2019,D,1.0,,2019-04-11T17:04:00Z,,
89140122,2019,D,1.0,,2019-04-11T21:45:00Z,30.412459,-84.280841
89140122,2019,D,,,2019-04-11T21:45:00Z,30.412459,-84.280841
89140123,2019,D,1.0,,2019-04-11T17:23:00Z,30.44892,-84.305056
89140123,2019,D,1.0,,2019-04-11T17:23:00Z,30.44892,-84.305056
89140124,2019,D,,,2019-04-11T21:27:00Z,30.434551,-84.299037
89140125,2019,D,1.0,,2019-04-11T20:37:00Z,30.482045,-84.319526
89140125,2019,D,1.0,,2019-04-11T20:37:00Z,30.482045,-84.319526
89140126,2019,D,1.0,,2019-04-11T17:16:00Z,30.438577,-84.283087
89140126,2019,D,1.0,,2019-04-11T17:16:00Z,30.438577,-84.283087
89140127,2019,D,1.0,,2019-04-11T17:45:00Z,30.412608,-84.293799
89140127,2019,D,2.0,,2019-04-11T17:45:00Z,30.412608,-84.293799
89140128,2019,P,1.0,,2019-04-11T22:02:00Z,30.402572,-84.234941
89140128,2019,P,1.0,,2019-04-11T22:02:00Z,30.402572,-84.234941
89140128,2019,D,2.0,,2019-04-11T22:02:00Z,30.402572,-84.234941
89140128,2019,D,1.0,,2019-04-11T22:02:00Z,30.402572,-84.234941
89140129,2019,D,1.0,,2019-04-11T20:27:00Z,30.446714,-84.325274
89140129,2019,P,1.0,,2019-04-11T20:27:00Z,30.446714,-84.325274
89140129,2019,P,1.0,,2019-04-11T20:27:00Z,30.446714,-84.325274
89140129,2019,P,1.0,,2019-04-11T20:27:00Z,30.446714,-84.325274
89140129,2019,D,1.0,,2019-04-11T20:27:00Z,30.446714,-84.325274
89140129,2019,P,1.0,,2019-04-11T20:27:00Z,30.446714,-84.325274
89140130,2019,D,2.0,,2019-04-11T22:49:00Z,30.451104,-84.227289
89140131,2019,P,1.0,,2019-04-12T22:57:00Z,30.457233,-84.324317
89140131,2019,D,1.0,,2019-04-12T22:57:00Z,30.457233,-84.324317
89140131,2019,D,1.0,,2019-04-12T22:57:00Z,30.457233,-84.324317
89140132,2019,P,1.0,,2019-04-10T21:20:00Z,30.427723,-84.226853
89140132,2019,D,,,2019-04-10T21:20:00Z,30.427723,-84.226853
89140132,2019,P,1.0,,2019-04-10T21:20:00Z,30.427723,-84.226853
89140132,2019,P,1.0,,2019-04-10T21:20:00Z,30.427723,-84.226853
89140132,2019,D,1.0,,2019-04-10T21:20:00Z,30.427723,-84.226853
89140133,2019,D,1.0,,2019-04-12T00:41:00Z,30.412698,-84.280199
89140136,2019,D,3.0,,2019-04-11T15:14:00Z,30.454737,-84.341744
89140136,2019,D,1.0,,2019-04-11T15:14:00Z,30.454737,-84.341744
89140136,2019,P,1.0,,2019-04-11T15:14:00Z,30.454737,-84.341744
89140137,2019,D,1.0,,2019-04-12T07:00:00Z,30.434903,-84.283515
89140138,2019,D,1.0,,2019-04-12T08:01:00Z,30.511924,-84.22729
89140139,2019,D,1.0,,2019-04-12T07:49:00Z,30.451104,-84.334403
89140139,2019,D,1.0,,2019-04-12T07:49:00Z,30.451104,-84.334403
89140140,2019,P,1.0,,2019-04-12T08:29:00Z,30.541988,-84.228308
89140140,2019,D,1.0,,2019-04-12T08:29:00Z,30.541988,-84.228308
89140140,2019,D,1.0,,2019-04-12T08:29:00Z,30.541988,-84.228308
89140140,2019,P,1.0,,2019-04-12T08:29:00Z,30.541988,-84.228308
89140140,2019,P,1.0,,2019-04-12T08:29:00Z,30.541988,-84.228308
89140141,2019,P,1.0,,2019-04-12T11:19:00Z,30.436565,-84.296442
89140141,2019,D,1.0,,2019-04-12T11:19:00Z,30.436565,-84.296442
89140141,2019,P,1.0,,2019-04-12T11:19:00Z,30.436565,-84.296442
89140141,2019,D,1.0,,2019-04-12T11:19:00Z,30.436565,-84.296442
89140142,2019,D,1.0,,2019-04-12T10:46:00Z,30.476606,-84.219651
89140143,2019,D,1.0,,2019-04-12T10:15:00Z,30.436603,-84.285607
89140143,2019,D,1.0,,2019-04-12T10:15:00Z,30.436603,-84.285607
89140144,2019,D,1.0,,2019-04-12T08:06:00Z,30.451612,-84.279519
89140144,2019,D,1.0,,2019-04-12T08:06:00Z,30.451612,-84.279519
89140144,2019,P,1.0,,2019-04-12T08:06:00Z,30.451612,-84.279519
89140144,2019,D,4.0,,2019-04-12T08:06:00Z,30.451612,-84.279519
89140145,2019,D,1.0,,2019-04-12T12:43:00Z,30.448982,-84.310048
89140145,2019,D,1.0,,2019-04-12T12:43:00Z,30.448982,-84.310048
89140146,2019,D,,,2019-04-12T11:00:00Z,30.452137,-84.316077
89140147,2019,D,1.0,,2019-04-12T12:46:00Z,30.414755,-84.280187
89140147,2019,D,1.0,,2019-04-12T12:46:00Z,30.414755,-84.280187
89140147,2019,P,1.0,,2019-04-12T12:46:00Z,30.414755,-84.280187
89140147,2019,P,1.0,,2019-04-12T12:46:00Z,30.414755,-84.280187
89140148,2019,D,1.0,,2019-04-12T13:12:00Z,30.444689,-84.290815
89140148,2019,D,1.0,,2019-04-12T13:12:00Z,30.444689,-84.290815
89140149,2019,P,1.0,,2019-04-12T14:27:00Z,30.513639,-84.249878
89140149,2019,P,1.0,,2019-04-12T14:27:00Z,30.513639,-84.249878
89140149,2019,D,1.0,,2019-04-12T14:27:00Z,30.513639,-84.249878
89140149,2019,D,1.0,,2019-04-12T14:27:00Z,30.513639,-84.249878
89140150,2019,D,1.0,,2019-04-12T13:00:00Z,30.438798,-84.299558
89140150,2019,D,1.0,,2019-04-12T13:00:00Z,30.438798,-84.299558
89140151,2019,D,1.0,,2019-04-12T13:25:00Z,30.422835,-84.334995
89140151,2019,P,1.0,,2019-04-12T13:25:00Z,30.422835,-84.334995
89140152,2019,D,1.0,,2019-04-12T14:26:00Z,30.444713,-84.282013
89140152,2019,D,1.0,,2019-04-12T14:26:00Z,30.444713,-84.282013
89140153,2019,D,1.0,,2019-04-12T14:00:00Z,30.445228,-84.321765
89140153,2019,D,,,2019-04-12T14:00:00Z,30.445228,-84.321765
89140154,2019,D,2.0,,2019-04-12T15:55:00Z,30.437937,-84.319495
89140154,2019,D,1.0,,2019-04-12T15:55:00Z,30.437937,-84.319495
89140155,2019,D,1.0,,2019-04-12T15:45:00Z,30.445691,-84.322999
89140155,2019,P,1.0,,2019-04-12T15:45:00Z,30.445691,-84.322999
89140155,2019,D,1.0,,2019-04-12T15:45:00Z,30.445691,-84.322999
89140156,2019,D,2.0,,2019-04-12T05:49:00Z,30.456946,-84.236702
89140156,2019,D,1.0,,2019-04-12T05:49:00Z,30.456946,-84.236702
89140157,2019,P,2.0,,2019-04-12T17:07:00Z,30.47908,-84.315587
89140157,2019,P,1.0,,2019-04-12T17:07:00Z,30.47908,-84.315587
89140157,2019,D,1.0,,2019-04-12T17:07:00Z,30.47908,-84.315587
89140157,2019,P,1.0,,2019-04-12T17:07:00Z,30.47908,-84.315587
89140157,2019,P,1.0,,2019-04-12T17:07:00Z,30.47908,-84.315587
89140157,2019,D,3.0,,2019-04-12T17:07:00Z,30.47908,-84.315587
89140158,2019,P,1.0,,2019-04-12T18:26:00Z,30.506887,-84.249643
89140158,2019,P,1.0,,2019-04-12T18:26:00Z,30.506887,-84.249643
89140158,2019,D,1.0,,2019-04-12T18:26:00Z,30.506887,-84.249643
89140158,2019,D,1.0,,2019-04-12T18:26:00Z,30.506887,-84.249643
89140159,2019,D,,,2019-04-12T18:05:00Z,30.446588,-84.298874
89140159,2019,D,1.0,,2019-04-12T18:05:00Z,30.446588,-84.298874
89140160,2019,D,1.0,,2019-04-12T20:00:00Z,30.456347,-84.28012
89140160,2019,D,1.0,,2019-04-12T20:00:00Z,30.456347,-84.28012
89140161,2019,D,,,2019-04-12T18:50:00Z,30.480298,-84.303109
89140161,2019,D,1.0,,2019-04-12T18:50:00Z,30.480298,-84.303109
89140162,2019,P,1.0,,2019-04-12T17:09:00Z,30.412548,-84.28048
89140162,2019,P,1.0,,2019-04-12T17:09:00Z,30.412548,-84.28048
89140162,2019,P,1.0,,2019-04-12T17:09:00Z,30.412548,-84.28048
89140162,2019,D,1.0,,2019-04-12T17:09:00Z,30.412548,-84.28048
89140162,2019,D,1.0,,2019-04-12T17:09:00Z,30.412548,-84.28048
89140163,2019,D,1.0,,2019-04-12T17:43:00Z,,
89140164,2019,D,1.0,,2019-04-12T21:54:00Z,30.428464,-84.295751
89140164,2019,D,1.0,,2019-04-12T21:54:00Z,30.428464,-84.295751
89140165,2019,D,1.0,,2019-04-12T19:04:00Z,30.441821,-84.249278
89140165,2019,D,1.0,,2019-04-12T19:04:00Z,30.441821,-84.249278
89140166,2019,D,1.0,,2019-04-13T03:49:00Z,30.405481,-84.304005
89140167,2019,D,1.0,,2019-04-13T02:05:00Z,30.435506,-84.283091
89140167,2019,D,1.0,,2019-04-13T02:05:00Z,30.435506,-84.283091
89140167,2019,P,1.0,,2019-04-13T02:05:00Z,30.435506,-84.283091
89140167,2019,P,1.0,,2019-04-13T02:05:00Z,30.435506,-84.283091
89140168,2019,D,,,2019-04-13T03:00:00Z,30.422564,-84.30235
89140168,2019,D,1.0,,2019-04-13T03:00:00Z,30.422564,-84.30235
89140169,2019,D,1.0,,2019-04-13T01:48:00Z,30.448891,-84.306658
89140169,2019,D,1.0,,2019-04-13T01:48:00Z,30.448891,-84.306658
89140170,2019,D,1.0,,2019-04-12T07:24:00Z,30.459164,-84.361877
89140171,2019,D,1.0,,2019-04-13T05:00:00Z,30.572674,-84.274245
89140172,2019,D,2.0,,2019-04-13T10:10:00Z,30.435361,-84.257747
89140172,2019,D,1.0,,2019-04-13T10:10:00Z,30.435361,-84.257747
89140173,2019,D,1.0,,2019-04-13T11:08:00Z,30.432126,-84.249322
89140173,2019,D,1.0,,2019-04-13T11:08:00Z,30.432126,-84.249322
89140173,2019,P,3.0,,2019-04-13T11:08:00Z,30.432126,-84.249322
89140174,2019,D,1.0,,2019-04-13T12:04:00Z,,
89140174,2019,D,1.0,,2019-04-13T12:04:00Z,,
89140175,2019,D,1.0,,2019-04-13T12:00:00Z,30.439397,-84.261665
89140175,2019,P,1.0,,2019-04-13T12:00:00Z,30.439397,-84.261665
89140175,2019,D,,,2019-04-13T12:00:00Z,30.439397,-84.261665
89140176,2019,D,1.0,,2019-04-13T12:30:00Z,30.438722,-84.28307
89140176,2019,D,1.0,,2019-04-13T12:30:00Z,30.438722,-84.28307
89140177,2019,D,2.0,,2019-04-13T12:14:00Z,30.441211,-84.331555
89140177,2019,D,1.0,,2019-04-13T12:14:00Z,30.441211,-84.331555
89140177,2019,P,2.0,,2019-04-13T12:14:00Z,30.441211,-84.331555
89140178,2019,D,1.0,,2019-04-13T13:52:00Z,30.465355,-84.343993
89140178,2019,D,1.0,,2019-04-13T13:52:00Z,30.465355,-84.343993
89140179,2019,D,2.0,,2019-04-13T14:14:00Z,30.462384,-84.281775
89140179,2019,P,1.0,,2019-04-13T14:14:00Z,30.462384,-84.281775
89140179,2019,D,1.0,,2019-04-13T14:14:00Z,30.462384,-84.281775
89140180,2019,P,1.0,,2019-04-13T14:55:00Z,30.496949,-84.254062
89140180,2019,D,1.0,,2019-04-13T14:55:00Z,30.496949,-84.254062
89140180,2019,D,1.0,,2019-04-13T14:55:00Z,30.496949,-84.254062
89140181,2019,N,2.0,1.0,2019-04-13T13:50:00Z,30.450818,-84.290279
89140181,2019,P,1.0,,2019-04-13T13:50:00Z,30.450818,-84.290279
89140181,2019,D,1.0,,2019-04-13T13:50:00Z,30.450818,-84.290279
89140182,2019,D,,,2019-04-12T18:00:00Z,30.440775,-84.285942
89140183,2019,D,1.0,,2019-04-13T16:01:00Z,30.48172,-84.319271
89140183,2019,D,1.0,,2019-04-13T16:01:00Z,30.48172,-84.319271
89140184,2019,D,1.0,,2019-04-13T16:21:00Z,30.488058,-84.239105
89140184,2019,D,1.0,,2019-04-13T16:21:00Z,30.488058,-84.239105
89140185,2019,D,,,2019-04-13T14:24:00Z,30.446161,-84.309373
89140186,2019,P,1.0,,2019-04-13T16:25:00Z,30.510249,-84.2473
89140186,2019,D,1.0,,2019-04-13T16:25:00Z,30.510249,-84.2473
89140186,2019,D,1.0,,2019-04-13T16:25:00Z,30.510249,-84.2473
89140187,2019,D,1.0,,2019-04-13T16:54:00Z,30.461529,-84.280522
89140188,2019,P,1.0,,2019-04-13T17:43:00Z,30.465486,-84.285582
89140188,2019,P,1.0,,2019-04-13T17:43:00Z,30.465486,-84.285582
89140188,2019,D,1.0,,2019-04-13T17:43:00Z,30.465486,-84.285582
89140188,2019,D,1.0,,2019-04-13T17:43:00Z,30.465486,-84.285582
89140189,2019,D,1.0,,2019-04-13T19:23:00Z,30.492811,-84.243588
89140189,2019,D,1.0,,2019-04-13T19:23:00Z,30.492811,-84.243588
89140189,2019,P,1.0,,2019-04-13T19:23:00Z,30.492811,-84.243588
89140190,2019,D,2.0,,2019-04-13T20:09:00Z,30.452578,-84.280678
89140190,2019,P,2.0,,2019-04-13T20:09:00Z,30.452578,-84.280678
89140190,2019,D,2.0,,2019-04-13T20:09:00Z,30.452578,-84.280678
89140190,2019,P,2.0,,2019-04-13T20:09:00Z,30.452578,-84.280678
89140191,2019,D,1.0,,2019-04-13T21:17:00Z,30.434297,-84.254667
89140191,2019,D,1.0,,2019-04-13T21:17:00Z,30.434297,-84.254667
89140191,2019,D,1.0,,2019-04-13T21:17:00Z,30.434297,-84.254667
89140191,2019,D,1.0,,2019-04-13T21:17:00Z,30.434297,-84.254667
89140192,2019,P,2.0,,2019-04-13T15:57:00Z,30.41252,-84.284009
89140192,2019,D,2.0,,2019-04-13T15:57:00Z,30.41252,-84.284009
89140192,2019,D,1.0,,2019-04-13T15:57:00Z,30.41252,-84.284009
89140192,2019,D,3.0,,2019-04-13T15:57:00Z,30.41252,-84.284009
89140193,2019,D,1.0,,2019-04-13T20:53:00Z,30.436561,-84.289763
89140193,2019,D,2.0,,2019-04-13T20:53:00Z,30.436561,-84.289763
89140194,2019,P,1.0,,2019-04-13T22:40:00Z,30.439631,-84.261692
89140194,2019,D,1.0,,2019-04-13T22:40:00Z,30.439631,-84.261692
89140194,2019,D,1.0,,2019-04-13T22:40:00Z,30.439631,-84.261692
89140196,2019,N,1.0,1.0,2019-04-13T23:52:00Z,30.440521,-84.319824
89140196,2019,D,,,2019-04-13T23:52:00Z,30.440521,-84.319824
89140198,2019,D,,,2019-04-14T07:08:00Z,30.427759,-84.304248
89140199,2019,D,,,2019-04-13T14:23:00Z,30.438889,-84.299849
89140199,2019,D,1.0,,2019-04-13T14:23:00Z,30.438889,-84.299849
89140200,2019,D,1.0,,2019-04-13T15:34:00Z,30.449532,-84.313514
89140200,2019,D,1.0,,2019-04-13T15:34:00Z,30.449532,-84.313514
89140201,2019,D,,,2019-04-14T10:38:00Z,,
89140202,2019,P,1.0,,2019-04-14T11:00:00Z,30.39174,-84.223469
89140202,2019,D,1.0,,2019-04-14T11:00:00Z,30.39174,-84.223469
89140203,2019,D,1.0,,2019-04-14T13:40:00Z,30.473401,-84.243526
89140203,2019,P,1.0,,2019-04-14T13:40:00Z,30.473401,-84.243526
89140203,2019,P,1.0,,2019-04-14T13:40:00Z,30.473401,-84.243526
89140204,2019,P,3.0,,2019-04-14T14:14:00Z,30.434665,-84.255406
89140204,2019,P,1.0,,2019-04-14T14:14:00Z,30.434665,-84.255406
89140204,2019,D,2.0,,2019-04-14T14:14:00Z,30.434665,-84.255406
89140204,2019,D,1.0,,2019-04-14T14:14:00Z,30.434665,-84.255406
89140205,2019,D,1.0,,2019-04-05T13:56:00Z,30.46059,-84.226834
89140205,2019,P,1.0,,2019-04-05T13:56:00Z,30.46059,-84.226834
89140205,2019,D,1.0,,2019-04-05T13:56:00Z,30.46059,-84.226834
89140206,2019,P,1.0,,2019-04-05T07:20:00Z,30.474894,-84.263736
89140206,2019,D,2.0,,2019-04-05T07:20:00Z,30.474894,-84.263736
89140206,2019,P,1.0,,2019-04-05T07:20:00Z,30.474894,-84.263736
89140206,2019,D,1.0,,2019-04-05T07:20:00Z,30.474894,-84.263736
89140206,2019,D,1.0,,2019-04-05T07:20:00Z,30.474894,-84.263736
89140207,2019,D,2.0,,2019-04-14T15:22:00Z,30.476118,-84.309059
89140207,2019,D,1.0,,2019-04-14T15:22:00Z,30.476118,-84.309059
89140207,2019,D,1.0,,2019-04-14T15:22:00Z,30.476118,-84.309059
89140207,2019,P,2.0,,2019-04-14T15:22:00Z,30.476118,-84.309059
89140208,2019,D,1.0,,2019-04-13T16:00:00Z,30.431181,-84.302507
89140208,2019,D,1.0,,2019-04-13T16:00:00Z,30.431181,-84.302507
89140208,2019,P,1.0,,2019-04-13T16:00:00Z,30.431181,-84.302507
89140209,2019,D,1.0,,2019-04-11T16:07:00Z,30.41256,-84.282905
89140209,2019,D,1.0,,2019-04-11T16:07:00Z,30.41256,-84.282905
89140209,2019,P,1.0,,2019-04-11T16:07:00Z,30.41256,-84.282905
89140210,2019,D,2.0,,2019-04-14T15:12:00Z,30.444786,-84.280207
89140210,2019,D,1.0,,2019-04-14T15:12:00Z,30.444786,-84.280207
89140211,2019,D,1.0,,2019-04-14T19:21:00Z,30.434557,-84.284302
89140211,2019,D,3.0,,2019-04-14T19:21:00Z,30.434557,-84.284302
89140212,2019,D,1.0,,2019-04-14T11:40:00Z,30.432644,-84.212295
89140212,2019,D,1.0,,2019-04-14T11:40:00Z,30.432644,-84.212295
89140212,2019,P,1.0,,2019-04-14T11:40:00Z,30.432644,-84.212295
