report_number,crash_year,role,person_number,home_zip,age,sex,injury_severity,vehicle_number,driver_distraction_code,driver_condition_code,driver_action_1,driver_action_2,driver_action_3,driver_action_4,non_motorist_description_code,location_code,action_prior_to_crash_code,action_code1,action_code2,crash_date_time,latitude,longitude
89142099,2019,D,2,32504,24,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-28T15:40:00Z,30.464378,-84.27045
89142159,2019,D,1,32309,30,2,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-26T07:56:00Z,30.460583,-84.226843
89142159,2019,D,2,32317,48,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-26T07:56:00Z,30.460583,-84.226843
89141460,2019,D,1,32309,18,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-01T10:42:00Z,30.511889,-84.245127
89141460,2019,D,2,32312,45,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-01T10:42:00Z,30.511889,-84.245127
89141462,2019,D,1,32310,58,2,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-01T12:15:00Z,30.475426,-84.296448
89141462,2019,D,2,33404,30,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-01T12:15:00Z,30.475426,-84.296448
89140366,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-19T01:30:00Z,30.436985,-84.312607
89141564,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-04T18:30:00Z,30.43823,-84.280542
89141564,2019,D,2,32344,47,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-04T18:30:00Z,30.43823,-84.280542
89141565,2019,D,1,32304,52,1,3,1,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-05T21:52:00Z,30.435716,-84.3014
88111368,2019,D,1,32309,47,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-05T18:30:00Z,30.49148,-84.1255
88111368,2019,D,2,32317,49,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-05T18:30:00Z,30.49148,-84.1255
89141524,2019,D,1,32310,33,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-04T09:40:00Z,30.470468,-84.29244
89141524,2019,D,2,32424,23,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-04T09:40:00Z,30.470468,-84.29244
89141525,2019,D,1,32305,65,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-04T12:03:00Z,30.465435,-84.302586
89141525,2019,D,2,32303,48,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-04T12:03:00Z,30.465435,-84.302586
89141526,2019,D,1,32301,56,1,1,1,7,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-04T12:33:00Z,30.426256,-84.280782
89141526,2019,D,2,32304,40,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-04T12:33:00Z,30.426256,-84.280782
89141528,2019,D,1,32303,34,2,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-04T13:40:00Z,30.504745,-84.24989
89141528,2019,D,2,32309,19,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-04T13:40:00Z,30.504745,-84.24989
89141529,2019,D,1,32317,83,2,3,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-04T13:05:00Z,30.474804,-84.234986
89141529,2019,D,2,32303,63,2,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-04T13:05:00Z,30.474804,-84.234986
89142108,2019,D,1,32308,47,1,1,1,1,88,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-29T01:26:00Z,30.458195,-84.297716
89141470,2019,D,1,32303,23,2,1,1,7,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-01T16:31:00Z,30.444768,-84.289582
89141470,2019,D,2,33177,21,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-01T16:31:00Z,30.444768,-84.289582
89141463,2019,D,1,32303,84,2,1,1,4,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-01T12:44:00Z,30.473648,-84.344721
89141463,2019,D,2,32308,30,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-01T12:44:00Z,30.473648,-84.344721
89141464,2019,D,1,32935,57,1,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-01T12:52:00Z,30.481616,-84.344544
89141464,2019,D,2,32304,56,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-01T12:52:00Z,30.481616,-84.344544
89141466,2019,D,1,32344,20,1,4,1,1,1,28,25,NA,NA,NA,NA,NA,NA,NA,2019-06-01T09:33:00Z,30.427083,-84.232647
89141466,2019,D,2,32304,76,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-01T09:33:00Z,30.427083,-84.232647
88109695,2019,D,1,32301,49,2,1,1,1,77,2,77,NA,NA,NA,NA,NA,NA,NA,2019-06-01T18:30:00Z,30.40486883757,-84.1098798611576
88109695,2019,D,2,32311,47,1,1,2,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-01T18:30:00Z,30.40486883757,-84.1098798611576
88109697,2019,D,1,32344,30,1,1,1,88,88,2,25,26,NA,NA,NA,NA,NA,NA,2019-06-05T23:45:00Z,30.505557108417,-84.0926025362106
89141531,2019,D,1,33142,23,2,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-04T14:52:00Z,30.452542,-84.337384
89141531,2019,D,2,32304,30,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-04T14:52:00Z,30.452542,-84.337384
88111369,2019,D,1,32328,54,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-06T10:00:00Z,30.41098,-84.23505
87505311,2019,D,1,32312,22,2,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-03T15:08:00Z,NA,NA
87505311,2019,D,5,32311,49,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-03T15:08:00Z,NA,NA
88111369,2019,D,3,32311,52,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-06T10:00:00Z,30.41098,-84.23505
89142109,2019,D,1,32301,39,2,3,1,1,1,27,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-29T01:10:00Z,30.501072,-84.252216
89142109,2019,D,2,39828,45,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-29T01:10:00Z,30.501072,-84.252216
89142110,2019,D,1,32309,63,1,1,1,1,9,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-29T01:45:00Z,30.520195,-84.240373
89141281,2019,D,1,32352,22,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-23T15:19:00Z,30.500309,-84.247451
89141281,2019,D,2,32333,49,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-23T15:19:00Z,30.500309,-84.247451
89141325,2019,D,1,32309,36,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-22T12:17:00Z,30.482434,-84.236901
89141325,2019,D,2,31643,64,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-22T12:17:00Z,30.482434,-84.236901
89141397,2019,D,1,32308,19,2,1,1,88,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-29T13:38:00Z,30.444617,-84.285677
89141397,2019,D,2,33411,36,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-29T13:38:00Z,30.444617,-84.285677
89140804,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-03T15:13:00Z,30.452586,-84.337685
89140804,2019,D,2,32317,49,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-03T15:13:00Z,30.452586,-84.337685
89140813,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-04T06:18:00Z,30.463984,-84.31811
89141818,2019,D,2,30122,21,2,1,2,88,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-16T17:59:00Z,30.449056,-84.28924
89141816,2019,D,1,32317,38,2,1,1,7,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-16T16:54:00Z,30.449066,-84.306629
89141816,2019,D,2,32308,26,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-16T16:54:00Z,30.449066,-84.306629
89141818,2019,D,1,32340,26,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-16T17:59:00Z,30.449056,-84.28924
89141819,2019,D,1,32308,42,1,3,1,7,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-16T18:18:00Z,30.456232,-84.345138
89141819,2019,D,2,32301,55,2,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-16T18:18:00Z,30.456232,-84.345138
89140709,2019,D,1,32304,22,1,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-30T20:25:00Z,30.426032,-84.281873
89140709,2019,D,2,32305,38,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-30T20:25:00Z,30.426032,-84.281873
89140709,2019,D,3,32303,23,1,1,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-30T20:25:00Z,30.426032,-84.281873
89141228,2019,D,1,32310,37,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-21T08:15:00Z,30.537557,-84.222267
89141228,2019,D,2,33612,22,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-21T08:15:00Z,30.537557,-84.222267
89141230,2019,D,1,32303,30,1,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-21T10:12:00Z,30.462817,-84.269259
87505460,2019,D,2,32311,28,1,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-07T18:50:00Z,NA,NA
87505375,2019,D,1,NA,NA,88,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-16T07:45:00Z,30.482222,-84.363242
87505375,2019,D,2,32303,30,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-16T07:45:00Z,30.482222,-84.363242
87505460,2019,D,1,39823,68,1,2,1,88,88,31,11,NA,NA,NA,NA,NA,NA,NA,2019-05-07T18:50:00Z,NA,NA
89141393,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-29T13:14:00Z,30.468101,-84.361263
89141393,2019,D,2,32003,22,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-29T13:14:00Z,30.468101,-84.361263
88109693,2019,D,2,32344,40,1,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-30T17:35:00Z,30.48144,-84.31368
89297557,2019,D,1,32333,87,1,1,1,1,1,25,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-18T10:50:00Z,30.542832,-84.372451
89297557,2019,D,2,32352,22,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-18T10:50:00Z,30.542832,-84.372451
89297560,2019,D,1,32310,25,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-19T09:50:00Z,30.478283,-84.331988
89141187,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-18T16:00:00Z,30.467538,-84.277239
89141187,2019,D,2,32312,68,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-18T16:00:00Z,30.467538,-84.277239
89141407,2019,D,1,32344,19,1,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-29T17:45:00Z,30.462634,-84.227856
89141407,2019,D,2,32311,43,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-29T17:45:00Z,30.462634,-84.227856
89141412,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-29T14:00:00Z,30.423076,-84.235881
89140066,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-09T12:30:00Z,30.449268,-84.303553
89140068,2019,D,1,32312,44,1,2,1,88,88,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-09T17:56:00Z,30.508853,-84.247088
89140068,2019,D,2,32312,40,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-09T17:56:00Z,30.508853,-84.247088
89141835,2019,D,1,32311,49,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-17T13:27:00Z,30.427612,-84.216365
89141837,2019,D,1,32305,20,1,1,1,7,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-17T15:26:00Z,30.373353,-84.293912
89141837,2019,D,2,32327,49,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-17T15:26:00Z,30.373353,-84.293912
89141838,2019,D,1,33615,58,2,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-17T15:30:00Z,30.432192,-84.249249
89141838,2019,D,2,32311,45,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-17T15:30:00Z,30.432192,-84.249249
89141166,2019,D,1,32311,36,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-17T14:45:00Z,30.444631,-84.288506
89141166,2019,D,2,32304,22,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-17T14:45:00Z,30.444631,-84.288506
87505289,2019,D,1,32344,25,2,2,1,88,1,12,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-01T08:53:00Z,NA,NA
89141798,2019,D,2,32309,20,1,1,2,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-15T18:12:00Z,30.448268,-84.307776
87505289,2019,D,3,32301,58,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-01T08:53:00Z,NA,NA
89141808,2019,D,1,32308,38,1,3,1,1,1,11,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-16T08:26:00Z,30.435569,-84.261708
89141808,2019,D,2,32304,19,2,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-16T08:26:00Z,30.435569,-84.261708
89142016,2019,D,2,39828,39,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-24T07:54:00Z,30.50223,-84.252141
89142002,2019,D,1,32303,67,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-24T13:45:00Z,30.47444,-84.294779
89142002,2019,D,2,32309,29,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-24T13:45:00Z,30.47444,-84.294779
89142016,2019,D,1,32312,34,2,1,1,88,88,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-24T07:54:00Z,30.50223,-84.252141
89139790,2019,D,1,32312,18,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-01T08:24:00Z,30.461021,-84.274388
89139790,2019,D,2,32309,39,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-01T08:24:00Z,30.461021,-84.274388
89139793,2019,D,1,32311,18,2,1,1,1,1,25,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-01T14:35:00Z,30.500054,-84.247653
89139793,2019,D,2,32443,64,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-01T14:35:00Z,30.500054,-84.247653
88098349,2019,D,1,32304,31,1,1,1,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-05T13:48:00Z,30.4421590254036,-84.2806428696082
88098349,2019,D,2,32399,62,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-05T13:48:00Z,30.4421590254036,-84.2806428696082
88098350,2019,D,1,31643,30,1,1,1,1,1,12,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-05T16:10:00Z,30.4825646465708,-84.3084956109414
89141517,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-03T16:00:00Z,30.419052,-84.232313
89141913,2019,D,1,32305,36,2,1,1,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-20T08:20:00Z,30.467733,-84.285526
89141913,2019,D,2,32303,28,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-20T08:20:00Z,30.467733,-84.285526
89141933,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-20T18:50:00Z,30.437998,-84.254364
89141580,2019,D,1,32301,71,2,1,1,88,88,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-06T10:00:00Z,30.429382,-84.265134
89141781,2019,D,1,32308,24,1,1,1,88,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T21:45:00Z,30.435471,-84.280761
89141781,2019,D,2,32304,44,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T21:45:00Z,30.435471,-84.280761
89141786,2019,D,1,32309,22,2,1,1,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-15T00:45:00Z,30.438796,-84.312636
89141789,2019,D,1,32460,31,1,1,1,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-15T09:49:00Z,30.466603,-84.268356
89141789,2019,D,2,32308,73,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-15T09:49:00Z,30.466603,-84.268356
89140760,2019,D,1,32317,33,1,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T12:22:00Z,30.44855,-84.310303
89140760,2019,D,2,32309,20,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T12:22:00Z,30.44855,-84.310303
89140851,2019,D,1,32304,23,1,1,1,3,1,11,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-05T11:41:00Z,30.435531,-84.281984
89140851,2019,D,2,32304,22,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-05T11:41:00Z,30.435531,-84.281984
89140852,2019,D,1,32219,51,1,1,1,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-05T12:43:00Z,30.435363,-84.258741
89140852,2019,D,2,32305,36,1,1,2,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-05T12:43:00Z,30.435363,-84.258741
89140761,2019,D,1,32309,34,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T07:10:00Z,30.460568,-84.226846
89140761,2019,D,2,32308,16,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T07:10:00Z,30.460568,-84.226846
89140762,2019,D,1,32303,18,1,1,1,1,1,25,15,NA,NA,NA,NA,NA,NA,NA,2019-05-02T14:50:00Z,30.460214,-84.284469
89140762,2019,D,2,32305,60,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T14:50:00Z,30.460214,-84.284469
89140763,2019,D,1,32308,18,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T14:56:00Z,30.493223,-84.344521
89140763,2019,D,2,32303,37,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-02T14:56:00Z,30.493223,-84.344521
87505313,2019,D,1,33414,21,1,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-04T17:10:00Z,NA,NA
87505313,2019,D,2,32303,72,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-04T17:10:00Z,NA,NA
87505316,2019,D,1,32305,42,1,1,1,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-05T13:15:00Z,NA,NA
87505298,2019,D,1,32836,21,2,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-02T17:49:00Z,NA,NA
87505298,2019,D,2,32222,21,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-02T17:49:00Z,NA,NA
87505314,2019,D,1,32333,25,1,1,1,1,1,26,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-05T06:55:00Z,NA,NA
87505316,2019,D,5,32303,32,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-05T13:15:00Z,NA,NA
87505317,2019,D,1,32305,43,2,1,1,5,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-05T18:04:00Z,30.31155,-84.288847
89139799,2019,D,1,32309,54,2,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-01T17:45:00Z,30.474758,-84.235008
89139799,2019,D,2,32309,69,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-01T17:45:00Z,30.474758,-84.235008
89141693,2019,D,1,32303,73,1,1,1,1,9,21,25,NA,NA,NA,NA,NA,NA,NA,2019-06-11T22:00:00Z,30.400954,-84.268904
89141693,2019,D,2,32305,25,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-11T22:00:00Z,30.400954,-84.268904
89141697,2019,D,1,32312,35,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-12T06:50:00Z,30.473305,-84.24354
89141699,2019,D,1,32305,60,1,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-12T07:36:00Z,30.426744,-84.232411
89141700,2019,D,1,32308,33,2,1,1,1,1,25,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-12T08:15:00Z,30.436559,-84.261901
89141700,2019,D,2,32309,49,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-12T08:15:00Z,30.436559,-84.261901
89142050,2019,D,1,NA,NA,88,1,1,88,88,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-24T06:46:00Z,30.473069,-84.310218
88109680,2019,D,1,32303,74,2,3,1,1,5,25,26,NA,NA,NA,NA,NA,NA,NA,2019-04-04T18:52:00Z,30.5203272991405,-84.3656862295574
89141376,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-28T17:05:00Z,30.461669,-84.348976
89141376,2019,D,2,32304,26,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-28T17:05:00Z,30.461669,-84.348976
89141454,2019,D,1,NA,NA,NA,NA,1,88,88,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-31T18:33:00Z,30.448704,-84.315456
89141454,2019,D,2,32309,28,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-31T18:33:00Z,30.448704,-84.315456
87505323,2019,D,1,32317,17,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-06T19:00:00Z,NA,NA
87505323,2019,D,2,32082,63,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-06T19:00:00Z,NA,NA
89141377,2019,D,1,32303,18,1,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-28T17:33:00Z,30.500412,-84.26024
89141377,2019,D,2,32303,20,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-28T17:33:00Z,30.500412,-84.26024
89141428,2019,D,1,32303,20,1,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-30T15:57:00Z,30.456519,-84.344834
89141428,2019,D,2,32304,32,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-30T15:57:00Z,30.456519,-84.344834
89141439,2019,D,1,33068,21,2,2,1,1,1,13,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-31T10:45:00Z,30.446897,-84.284372
89141439,2019,D,2,64134,20,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-31T10:45:00Z,30.446897,-84.284372
89141445,2019,D,1,32324,67,1,2,1,88,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-31T13:50:00Z,30.446619,-84.337921
89141445,2019,D,2,32303,30,2,3,2,88,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-31T13:50:00Z,30.446619,-84.337921
89141446,2019,D,1,32303,49,2,1,1,7,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-31T13:25:00Z,30.441138,-84.28303
88060355,2019,D,1,32312,42,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-25T15:50:00Z,30.5609896483788,-84.2175165975926
88060355,2019,D,2,31773,29,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-25T15:50:00Z,30.5609896483788,-84.2175165975926
87249944,2019,D,1,29512,24,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-24T21:08:00Z,30.66166,-84.20823
89141387,2019,D,2,33563,22,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-29T07:57:00Z,30.431961,-84.314983
89141387,2019,D,1,33913,20,2,1,1,1,1,25,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-29T07:57:00Z,30.431961,-84.314983
89141388,2019,D,1,32301,84,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-29T08:54:00Z,30.439496,-84.261731
89141388,2019,D,2,32303,33,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-29T08:54:00Z,30.439496,-84.261731
89141389,2019,D,1,39828,67,2,1,1,4,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-29T11:15:00Z,30.465355,-84.343559
89141389,2019,D,2,32308,75,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-29T11:15:00Z,30.465355,-84.343559
89141391,2019,D,1,32309,38,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-29T11:45:00Z,30.469274,-84.361177
89141391,2019,D,2,36375,60,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-29T11:45:00Z,30.469274,-84.361177
89141392,2019,D,2,32309,24,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-29T12:11:00Z,30.441794,-84.252855
89141392,2019,D,1,32308,88,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-29T12:11:00Z,30.441794,-84.252855
89141883,2019,D,1,NA,NA,NA,NA,1,88,88,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-18T17:50:00Z,30.501261,-84.252955
89141883,2019,D,2,32309,27,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-18T17:50:00Z,30.501261,-84.252955
89141469,2019,D,1,32311,23,1,1,1,1,1,30,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-01T16:20:00Z,30.474981,-84.235047
