report_number,crash_year,crash_date_time,first_harmful_event,total_number_of_vehicles,total_number_of_persons,on_street_road_highway,street_address_number,latitude,longitude,feet_from_intersection,miles_from_intersection,direction_from_intersection,from_intersection_of,from_milepost_number,road_system_identifier,first_harmful_event,harmful_event_location,other1,tallahassee_democrat,wtxl
87505395,2019,2019-04-22 01:25,27,1,1,Fred George Rd,,,,0,,,WOODBRIAR LN,,5,27,1,EC2,,
89140440,2019,2019-04-22 07:45,14,2,2,Centerville Rd,,30.469137,-84.25013,394,,W,TARPON DR,,5,14,1,EC2,,
89140443,2019,2019-04-22 07:50,14,2,2,Raymond Diehl Rd,,30.500387,-84.247637,,,,CAPITAL CIR NE,,5,14,1,EC2,,
89140442,2019,2019-04-22 08:20,14,2,2,Thomasville Rd,,30.542514,-84.228125,61,,N,KERRY FOREST PKWY,,2,14,1,EC2,,
89140441,2019,2019-04-22 08:35,14,2,2,Mission Rd,2545,30.454404,-84.330297,,,,,,9,14,2,EC2,,
89140444,2019,2019-04-22 10:09,14,2,2,Capital Circle SW,3330,30.397284,-84.341632,,,,,,9,14,8,EC2,,
89140445,2019,2019-04-22 10:22,14,2,2,W Gaines St,,30.435446,-84.290333,187,,W,RAILROAD AVE,,5,14,1,EC2,,
89125701,2019,2019-04-22 11:44,18,2,2,Wahnish Way,1546,30.4277489130548,-84.2901011718408,,,,,,9,18,8,EC2,,
89140452,2019,2019-04-22 11:46,14,2,2,W Tennessee St,,30.444659,-84.29007,252,,E,N COPELAND ST,,5,14,1,EC2,,
89140447,2019,2019-04-22 12:05,14,2,2,CALIARK ST,,30.449119,-84.30983,8,,S,W TENNESSEE ST,,5,14,1,EC2,,
88102366,2019,2019-04-22 12:28,14,2,2,BANNERMAN RD,,30.56854,-84.22433,300,,W,QUAIL COMMON,,4,14,1,EC2,,
89140446,2019,2019-04-22 13:00,39,1,1,ALTON DR,,30.468383,-84.323976,,,,DEVRA DR,,5,39,1,EC2,,
87505414,2019,2019-04-22 13:21,36,1,1,GOLDEN EAGLE DR E,3044,,,0,,,,,8,36,1,EC2,,
89140448,2019,2019-04-22 13:45,15,2,1,W Tennessee St,4400,30.460969,-84.359459,,,,,,9,15,8,EC2,,
89140472,2019,2019-04-22 14:27,14,2,2,N Calhoun St,,30.445341,-84.279573,167,,S,E VIRGINIA ST,,5,14,1,EC2,,
87505397,2019,2019-04-22 14:45,18,2,3,Jackson Bluff Rd,,,,0,,,RANKIN AVE,,5,18,1,EC2,,
89140449,2019,2019-04-22 14:48,14,2,2,W Tennessee St,,30.444724,-84.290642,,,,N COPELAND ST,,2,14,1,EC2,,
89140450,2019,2019-04-22 15:06,14,2,4,W Pensacola St,,30.440643,-84.319718,,,,S AUSLEY RD,,5,14,1,EC2,,
89140455,2019,2019-04-22 15:09,14,2,2,Thomasville Rd,,30.46748,-84.26802,44,,S,FLORIDA AVE,,4,14,1,EC2,,
89140461,2019,2019-04-22 15:10,15,2,1,STILES AVE,707,30.464449,-84.292669,,,,,,9,15,2,EC2,,
89140451,2019,2019-04-22 15:36,14,2,2,GLENVIEW DR,,30.465102,-84.277194,,,,N MERIDIAN RD,,3,14,1,EC2,,
89140453,2019,2019-04-22 16:20,14,2,2,S Magnolia Dr,,30.438394,-84.2619,24,,S,SIMPSON AVE,,5,14,1,EC2,,
89140454,2019,2019-04-22 16:27,14,2,2,Betton Rd,,30.466399,-84.267861,,,,MITCHELL AVE,,4,14,1,EC2,,
87249935,2019,2019-04-22 16:58,14,2,3,US Hwy 319 (Thomasville Rd),,30.55786,-84.22022,400,,N,LAUDER PLACE,,2,14,1,EC2,,
89140456,2019,2019-04-22 17:59,14,2,4,W Tennessee St,,30.449104,-84.311002,366,,W,CALIARK ST,,2,14,1,EC2,,
89140457,2019,2019-04-22 18:00,15,2,0,MCELROY ST,2812,,,20,,N,MCELROY ST,,5,15,2,EC2,,
89140458,2019,2019-04-22 18:24,14,3,3,High Rd,,30.463165,-84.313466,140,,S,W THARPE ST,,4,14,1,EC2,,
88592902,2019,2019-04-22 18:30,14,3,3,Academic Way,1147,,,200,,E,CHIEFTAN,,5,14,1,EC2,,
89140459,2019,2019-04-22 19:49,15,2,1,N DEWEY ST,,30.452578,-84.294089,67,,S,PRESTON ST,,5,15,2,EC2,,
87505399,2019,2019-04-22 19:50,14,2,2,Capital Circle SW,,,,200,,N,WESTWAY RD,,4,14,1,EC2,,
89140460,2019,2019-04-22 20:30,14,2,3,Capital Circle NE,,30.459704,-84.227932,115,,S,MAHAN DR,,5,14,1,EC2,,
89140463,2019,2019-04-22 20:50,14,2,2,N Ocala Rd,,30.441693,-84.317193,155,,S,CRABAPPLE DR,,5,14,1,EC2,,
88592904,2019,2019-04-23 05:20,39,1,1,CALL ST AND CHIEFTAN WAY,,,,,,W,CALL STREET AND CHIEFTAN WAY,,5,39,1,EC2,,
88592904,2019,2019-04-23 05:20,39,1,1,CALL ST AND CHIEFTAN WAY,,,,,,W,CALL STREET AND CHIEFTAN WAY,,5,39,1,,,
89140464,2019,2019-04-23 06:02,14,2,2,Capital Circle SE,,30.44132,-84.226633,,,,E PARK AVE,,2,14,1,EC2,,
87505400,2019,2019-04-23 06:45,27,1,1,CR 2203,,,,,0.53,S,TOM ROBERTS RD,,4,27,1,EC2,,
89140466,2019,2019-04-23 07:55,32,1,8,OLD SAINT AUGUSTINE RD,,30.424217,-84.240778,79,,E,CHINA GROVE TRL,,5,32,1,EC2,,
87505406,2019,2019-04-23 07:56,33,1,1,Woodville Hwy,8038,,,0,,,,,4,33,1,EC2,,
89140467,2019,2019-04-23 08:03,14,4,5,E Tennessee St,,30.446199,-84.266544,313,,W,SHORT ST,,5,14,1,EC2,,
89140465,2019,2019-04-23 08:22,15,2,1,CANTON CIR,850,30.414502,-84.269694,,,,,,9,15,8,EC2,,
89140468,2019,2019-04-23 09:10,14,2,3,Thomasville Rd,,30.512454,-84.244738,39,,S,MACLAY RD,,2,14,1,EC2,,
89140469,2019,2019-04-23 09:40,14,2,2,Capital Circle NE,,30.472997,-84.233239,248,,N,CAPITAL MEDICAL BLVD,,5,14,1,EC2,,
88592903,2019,2019-04-23 09:40,19,2,2,N WOODWARD AVENUE PARKING GARAGE,104,,,,,,PARKING GARAGE,,5,19,8,EC2,,
89140470,2019,2019-04-23 10:00,15,2,1,Capital Cir,2743,30.489178,-84.239716,,,,,,9,15,8,EC2,,
89140471,2019,2019-04-23 10:55,14,2,3,E Virginia St,,30.445801,-84.279615,,,,N CALHOUN ST,,5,14,1,EC2,,
89125704,2019,2019-04-23 12:00,33,1,1,PHASE III PARKING LOT,,30.41711,-84.29032,,,,PALMETTO STREET,,5,33,1,EC2,,
89140475,2019,2019-04-23 12:00,36,1,2,Governors Square Blvd,1569,30.438932,-84.256676,,,,,,9,36,2,EC2,,
89140473,2019,2019-04-23 12:18,14,2,2,W Pensacola St,,30.440327,-84.313298,86,,W,FIFIELD LN,,5,14,1,EC2,,
89140474,2019,2019-04-23 12:24,14,2,3,Capital Circle NE,,30.460657,-84.22811,192,,N,MAHAN DR,,5,14,1,EC2,,
87505411,2019,2019-04-23 12:47,14,2,2,W Pensacola St,,,,493,,W,OCALA RD S,,5,14,1,EC2,,
87505401,2019,2019-04-23 12:53,39,1,1,Blountstown Hwy,,,,300,,W,CAPITAL CIR SW,,2,39,2,EC2,,
89140477,2019,2019-04-23 13:00,11,1,2,MURPHREE ST,,30.448906,-84.30585,,,N,W TENNESSEE ST,,5,11,1,EC2,,
89140476,2019,2019-04-23 13:20,14,2,4,ROYAL OAKS DR,,30.522675,-84.232572,364,,E,RUNNYMEDE RD,,5,14,1,EC2,,
89140478,2019,2019-04-23 13:29,15,2,0,Capital Circle NE,3101,30.494167,-84.244473,,,,,,9,15,8,EC2,,
87505403,2019,2019-04-23 14:14,14,2,2,W Tennessee St,,,,287,,E,SOUTHERN BELL LOOP,,5,14,3,EC2,,
87511840,2019,2019-04-23 14:18,14,2,2,TCC PARKING LOT A,,30.44542,-84.33878,,,,,,9,14,8,EC2,,
89140479,2019,2019-04-23 14:35,14,2,2,N Gadsden St,,30.444034,-84.278304,151,,N,E CALL ST,,5,14,1,EC2,,
89140517,2019,2019-04-23 14:45,14,2,2,S Calhoun St,219,30.440384,-84.279043,,,,,,9,14,2,EC2,,
89140481,2019,2019-04-23 15:00,14,2,2,MARION AVE,1205,30.456088,-84.265158,,,,,,9,14,1,EC2,,
89140480,2019,2019-04-23 15:06,14,2,2,W Pensacola St,,30.440124,-84.308725,161,,E,RIVOLI RD,,5,14,1,EC2,,
89140482,2019,2019-04-23 15:06,36,1,1,E 6TH AVE,,30.456305,-84.263605,231,,E,LEE AVE,,5,36,1,EC2,,
89140490,2019,2019-04-23 15:38,14,2,2,OLD BAINBRIDGE ROAD,1600,30.459844,-84.296657,,,N,VOLUSIA ST,,5,14,1,EC2,,
89140483,2019,2019-04-23 15:40,14,2,6,W Orange Ave,,30.412572,-84.294076,,,,PASCO ST,,5,14,1,EC2,,
89140495,2019,2019-04-23 16:07,14,2,5,DADE ST,,30.450673,-84.29676,,,,DENT ST,,5,14,1,EC2,,
89140484,2019,2019-04-23 16:35,14,2,3,E Park Ave,,30.44178,-84.269938,,,,BROWARD ST,,5,14,1,EC2,,
87505405,2019,2019-04-23 16:35,14,2,3,Blountstown Hwy,,,,344,,E,BUSHLARK TRL,,3,14,1,EC2,,
89140520,2019,2019-04-23 16:40,14,3,5,Appleyard Dr,,30.446905,-84.337986,871,,N,EAGLE PINES CONDOMINIUMS,,5,14,1,EC2,,
89140487,2019,2019-04-23 16:45,14,2,2,UNNAMED RD,,30.427148,-84.213599,,,,,,9,14,2,EC2,,
89140494,2019,2019-04-23 16:55,14,2,4,N Monroe St,,30.475623,-84.296432,41,,E,TORREYA DR,,5,14,1,EC2,,
89140493,2019,2019-04-23 17:00,14,2,2,Basin St,,30.449564,-84.306703,158,,N,W TENNESSEE ST,,5,14,1,EC2,,
89140485,2019,2019-04-23 17:10,14,2,2,Jim Lee Rd,,30.42095,-84.263934,,,,S MAGNOLIA DR,,5,14,1,EC2,,
89140486,2019,2019-04-23 17:24,14,3,4,W Gaines St,,30.435524,-84.285329,89,,E,S M L KING JR BLVD,,5,14,1,EC2,,
89140488,2019,2019-04-23 17:34,14,2,2,Jackson Bluff Rd,,30.434349,-84.318439,63,,W,JACQUELINE LN,,5,14,1,EC2,,
89140492,2019,2019-04-23 17:48,14,3,4,W Tharpe St,,30.463545,-84.309715,36,,E,SEMINOLE GRAND APARTMENTS,,5,14,1,EC2,,
87249398,2019,2019-04-23 18:00,14,2,1,MOCCASIN GAP ROAD,14000,30.59494,-84.04198,100,,W,VETERANS MEMORIAL PARKWAY,,5,14,8,EC2,,
89140489,2019,2019-04-23 18:08,14,2,2,S Duval St,,30.439874,-84.283072,35,,S,W JEFFERSON ST,,5,14,1,EC2,,
88056970,2019,2019-04-23 18:20,14,2,2,INTERSTATE-10 (STATE ROAD-8) MM201 WB,,30.4976038741171,-84.2688254335511,,2,W,STATE ROAD-61,,1,14,1,EC2,,
89140491,2019,2019-04-23 18:32,14,2,4,E BREVARD ST,,30.4491,-84.279015,189,,E,N CALHOUN ST,,5,14,1,EC2,,
87505404,2019,2019-04-23 20:15,39,1,1,Apalachee Pkwy,,,,100,,E,TAPLEY TRL,,3,39,1,EC2,,
88592905,2019,2019-04-23 22:19,14,2,2,LEARNING WAY,945,,,50,,S,VARSITY DRIVE,,5,14,1,EC2,,
89140497,2019,2019-04-23 23:17,14,2,3,E 7TH AVE,,30.457217,-84.267834,55,,E,MITCHELL AVE,,4,14,1,EC2,,
88056971,2019,2019-04-24 00:50,13,1,1,INTERSTATE-10 (STATE ROAD-8) MM212 WB,,30.4783387778711,-84.1065495995212,,5,W,STATE ROAD-59,,1,13,1,EC2,,
89140496,2019,2019-04-24 01:09,10,1,2,W Pensacola St,,30.441357,-84.333477,,,,CACTUS ST,,5,10,1,EC2,,
87505407,2019,2019-04-24 06:16,32,1,5,FREEDOM RD,,,,0,,,DARIEN RD,,5,32,2,EC2,,
88111358,2019,2019-04-24 06:30,23,1,1,LONGLEAF ROAD,,30.39968,-84.33551,15,,W,LAKE BRADFORD RD,,5,23,2,EC2,,
89140498,2019,2019-04-24 07:50,14,2,2,Blair Stone Rd,,30.402661,-84.235275,,,,CAPITAL CIR SE,,2,14,1,EC2,,
89140499,2019,2019-04-24 09:15,14,2,2,N Duval St,,30.443564,-84.283086,,,,W CALL ST,,5,14,1,EC2,,
89140500,2019,2019-04-24 09:34,14,2,5,N Meridian Rd,,30.481367,-84.27727,,,E,WAVERLY RD,,5,14,1,EC2,,
89125705,2019,2019-04-24 10:20,14,2,1,Wahnish Way,,30.42939,-84.28996,,,,GAMBLE STREET,,5,14,1,EC2,,
89140501,2019,2019-04-24 10:40,15,2,1,N Gadsden St,,30.443217,-84.278273,147,,S,E CALL ST,,5,15,1,EC2,,
89140503,2019,2019-04-24 12:04,14,2,2,Old Bainbridge Rd,,30.471732,-84.310422,79,,N,MYRICK RD,,5,14,1,EC2,,
88592906,2019,2019-04-24 12:09,15,2,14,CHAMPIONS WAY,296,,,300,,E,HENDRY ST,,77,15,1,EC2,,
89140502,2019,2019-04-24 13:03,14,2,2,N Calhoun St,,30.445487,-84.27959,114,,S,E VIRGINIA ST,,5,14,1,EC2,,
89140504,2019,2019-04-24 13:41,39,2,1,N Monroe St,2214,30.469361,-84.288405,,,,,,9,39,8,EC2,,
89140507,2019,2019-04-24 14:10,14,2,2,Thomasville Rd,,30.501875,-84.252265,229,,N,RAYMOND DIEHL RD,,5,14,1,EC2,,
89140505,2019,2019-04-24 14:40,32,1,2,S Calhoun St,,30.441042,-84.279504,106,,N,E COLLEGE AVE,,5,32,2,EC2,,
89140506,2019,2019-04-24 14:48,14,2,2,Capital Circle NE,,30.500272,-84.247444,,,,RAYMOND DIEHL RD,,5,14,1,EC2,,
87505408,2019,2019-04-24 14:55,10,1,3,W Tennessee St,,30.456964,-84.366811,0,,,TENNESSEE CAPITAL BLVD,,5,10,1,EC2,,https://www.wtxl.com/news/local-news/lcso-responds-to-pedestrian-involved-crash-on-west-tennessee-street
89140510,2019,2019-04-24 15:11,14,3,5,Dixie Dr,,30.447791,-84.327619,,,,W TENNESSEE ST,,5,14,1,EC2,,
89140509,2019,2019-04-24 15:16,14,2,4,W Tennessee St,,30.458531,-84.361365,,,E,CAPITAL CIR NW,,5,14,1,EC2,,
89140511,2019,2019-04-24 15:25,14,2,2,N Blair Stone Rd,,30.462334,-84.242745,101,,S,MICCOSUKEE RD,,5,14,1,EC2,,
89140508,2019,2019-04-24 15:36,14,3,4,Capital Circle NW,,30.476296,-84.363293,83,,N,COMMONWEALTH BLVD,,3,14,1,EC2,,
89140512,2019,2019-04-24 15:42,14,2,2,W Tennessee St,,30.447619,-84.318477,364,,W,OCALA RD,,5,14,1,EC2,,
89140513,2019,2019-04-24 16:40,14,2,2,Thomasville Rd,,30.526148,-84.236272,26,,N,FORSYTHE WAY,,5,14,1,EC2,,
89140514,2019,2019-04-24 18:05,14,2,2,S Lipona Rd,,30.437945,-84.314408,,,,BELLE VUE WAY,,5,14,1,EC2,,
89140515,2019,2019-04-24 18:39,14,2,2,Apalachee Pkwy,,30.436717,-84.261203,203,,E,S MAGNOLIA DR,,5,14,1,EC2,,
89140519,2019,2019-04-24 19:25,15,2,2,E Park Ave,,30.441824,-84.281603,125,,E,S ADAMS ST,,5,15,10,EC2,,
89140516,2019,2019-04-24 20:04,14,2,2,Crawfordville Hwy,,30.376026,-84.292631,,,,CAPITAL CIR SW,,5,14,1,EC2,,
87215283,2019,2019-04-24 20:05,27,1,1,CAPITAL CIRCLE,,30.4419263826157,-84.3529992786928,50,,S,SWAMP FOX ROAD,,3,27,1,EC2,,
89140521,2019,2019-04-24 20:40,14,2,3,Railroad Ave,,30.436915,-84.289643,74,,S,W SAINT AUGUSTINE ST,,5,14,1,EC2,,
89140518,2019,2019-04-24 21:17,14,2,2,Capital Circle SE,,30.441448,-84.226642,,,,E PARK AVE,,2,14,1,EC2,,
89140522,2019,2019-04-25 03:09,27,1,1,HENDERSON RD,,30.485969,-84.288844,163,,N,GRADY RD,,5,27,2,EC2,,
89140523,2019,2019-04-25 03:09,27,1,1,Sharer Rd,2810,30.478584,-84.297238,,,,,,9,27,2,EC2,,
89140524,2019,2019-04-25 07:32,14,2,2,W Tennessee St,,30.459316,-84.356807,2324,,W,BICYCLE RD,,5,14,1,EC2,,
89140526,2019,2019-04-25 09:10,39,1,1,Crawfordville Rd,3433,30.398361,-84.280835,,,,,,9,39,1,EC2,,
89140525,2019,2019-04-25 10:23,14,2,3,W Tennessee St,,30.449046,-84.305433,161,,W,WADSWORTH ST,,3,14,1,EC2,,
89140528,2019,2019-04-25 11:21,15,2,1,S Duval St,,30.441026,-84.283028,101,,N,W COLLEGE AVE,,5,15,1,EC2,,
89140527,2019,2019-04-25 11:30,14,2,2,Thomasville Rd,,30.498684,-84.253439,57,,N,METROPOLITAN BLVD,,5,14,1,EC2,,
89140529,2019,2019-04-25 12:15,14,2,4,UNNAMED RD,,30.545415,-84.227806,,,,,,9,14,2,EC2,,
89140530,2019,2019-04-25 12:25,15,2,1,N Monroe St,1708,30.463063,-84.282929,,,,,,9,15,8,EC2,,
89140532,2019,2019-04-25 13:05,14,2,2,Thomasville Rd,,30.463458,-84.271172,205,,N,PINE ST,,3,14,1,EC2,,
87505413,2019,2019-04-25 14:00,14,2,2,Trojan Trl,3838,,,0,,,,,9,14,8,EC2,,
89140531,2019,2019-04-25 14:02,14,2,2,EISENHOWER ST,,30.414289,-84.334592,,,,W ORANGE AVE,,5,14,1,EC2,,
89140534,2019,2019-04-25 14:15,14,2,3,W Tennessee St,,30.4548,-84.341688,,,,SENATOR PAT THOMAS BLVD,,2,14,1,EC2,,
87505409,2019,2019-04-25 14:20,14,2,3,ARCADIA AVE,,,,0,,,SABINE DR,,5,14,1,EC2,,
89140535,2019,2019-04-25 14:55,14,2,2,W Tennessee St,,30.449756,-84.33186,117,,E,FORUM APARTMENTS,,2,14,1,EC2,,
89140533,2019,2019-04-25 14:59,14,2,3,W Tennessee St,,30.444631,-84.285298,104,,E,N M L KING JR BLVD,,2,14,1,EC2,,
87505410,2019,2019-04-25 16:10,18,2,1,Jackson Bluff Rd,,,,350,,W,BUSHLARK TRAIL,,5,18,2,EC2,,
89140537,2019,2019-04-25 16:17,15,2,2,Ocala Rd,800,30.444929,-84.318244,,,,,,9,15,8,EC2,,
89140543,2019,2019-04-25 16:19,14,2,2,Apalachee Pkwy,,30.438,-84.279281,9,,E,S CALHOUN ST,,5,14,1,EC2,,
89140536,2019,2019-04-25 16:21,14,2,3,NESHAMINY DR,,30.487391,-84.226965,,,,CENTERVILLE RD,,5,14,1,EC2,,
89140540,2019,2019-04-25 16:34,14,2,2,Capital Circle NE,,30.500803,-84.247676,171,,N,RAYMOND DIEHL RD,,2,14,1,EC2,,
89140538,2019,2019-04-25 17:25,14,2,2,Blair Stone Rd,,30.427981,-84.249419,153,,S,OLD SAINT AUGUSTINE RD,,5,14,1,EC2,,
89140541,2019,2019-04-25 17:33,14,2,2,Thomasville Rd,,30.469376,-84.26683,85,,S,POST RD,,2,14,1,EC2,,
89140544,2019,2019-04-25 17:36,14,2,2,W Orange Ave,,30.412656,-84.303409,,,,SPRINGHILL RD,,3,14,1,EC2,,
89140539,2019,2019-04-25 17:40,14,2,2,GOODBODY LN,,30.437866,-84.267729,4,,S,APALACHEE PKWY,,5,14,1,EC2,,
88109683,2019,2019-04-25 18:05,14,2,2,MICCOSUKEE ROAD,,30.4842418938578,-84.1985145948321,10,,E,EDEFIELD ROAD,,4,14,1,EC2,,
89140542,2019,2019-04-25 18:20,14,2,2,S Adams St,,30.421096,-84.282075,93,,N,LINCOLN ST,,3,14,1,EC2,,
88592907,2019,2019-04-25 18:25,14,2,2,COPELAND STREET,113,,,,,,,,9,14,8,EC2,,
89140548,2019,2019-04-25 19:46,14,2,2,W Pensacola St,,30.441051,-84.327762,,,,MABRY ST,,5,14,1,EC2,,
89140546,2019,2019-04-25 20:16,14,2,3,S Magnolia Dr,,30.43969,-84.261782,,,,GOVERNORS SQUARE BLVD,,5,14,1,EC2,,
89140545,2019,2019-04-25 21:00,14,2,2,Jackson Bluff Rd,,30.434411,-84.305244,77,,W,EPPES DR E,,5,14,1,EC2,,
89140547,2019,2019-04-25 22:13,14,2,5,BOONE BLVD,,30.470484,-84.292486,,,,MONTICELLO DR,,5,14,1,EC2,,
88047542,2019,2019-04-25 22:49,32,1,0,US HWY 319 (CRAWFORDVILLE ROAD),,30.3250613623735,-84.3318346416979,10,,W,OAK RIDGE ROAD,,2,32,2,EC2,,
89140549,2019,2019-04-25 23:29,14,2,2,W Tharpe St,,30.463533,-84.318341,,,,FAIRLANE RD,,5,14,1,EC2,,
89125686,2019,2019-04-26 00:00,14,2,2,W OSCEOLA ST,,30.4217743467968,-84.286456249754,,,E,OSCEOLA STREET & SOUTH MLK,,5,14,1,EC2,,
87505433,2019,2019-04-26 00:00,15,2,1,N Monroe St,3219,,,0,,,,,9,15,8,EC2,,
89140565,2019,2019-04-26 00:23,14,2,4,W Pensacola St,,30.438739,-84.289319,,,,S MACOMB ST,,5,14,1,EC2,,
88074480,2019,2019-04-26 01:00,34,1,1,COUNTY ROAD 155,,30.49507,-84.27728,,0.5,N,LAKESHORE DRIVE,,4,34,2,EC2,,
87270826,2019,2019-04-26 01:05,14,3,3,US 319 (CRAWFORDVILLE ROAD),,30.3248890151998,-84.3320351135103,25,,N,COUNTY ROAD 2204 (OAK RIDGE ROAD W),,2,14,1,EC2,,
89140550,2019,2019-04-26 01:08,14,2,5,WHITEHALL ST,,30.448794,-84.308675,68,,S,W TENNESSEE ST,,5,14,1,EC2,,
87505412,2019,2019-04-26 05:30,14,1,2,GEDDIE RD,,,,2000,,N,BLOUNTSTOWN HWY,,4,14,1,EC2,,
89140551,2019,2019-04-26 07:49,14,2,2,EPPES DR E,,30.434412,-84.304997,,,,JACKSON BLUFF RD,,5,14,1,EC2,,
89140558,2019,2019-04-26 08:45,14,2,2,E Tennessee St,,30.444698,-84.281043,114,,W,N MONROE ST,,5,14,1,EC2,,
89140552,2019,2019-04-26 09:10,14,2,2,N Monroe St,,30.472604,-84.292112,411,,W,MONTICELLO DR,,2,14,1,EC2,,
88060344,2019,2019-04-26 09:10,39,1,1,WB SR 8 (I-10) MM 201,,30.4966356691268,-84.2699308384475,,2,W,MM 199,,1,39,1,EC2,,
88027216,2019,2019-04-26 09:30,14,2,3,INTERSTATE 10 (STATE ROAD 8) 201 WB,,30.4880116412549,-84.2922824961627,,0.1,E,SHARER ROAD  (OVERPASS),,1,14,1,EC2,,
89140555,2019,2019-04-26 10:56,14,2,2,Capital Circle NW,,30.469284,-84.361194,79,,S,HARTSFIELD RD,,2,14,1,EC2,,
89140557,2019,2019-04-26 11:00,14,2,2,Centerville Rd,,30.476091,-84.240833,15,,E,CENTERVILLE PL,,5,14,1,EC2,,
89140554,2019,2019-04-26 11:00,14,2,2,W Jefferson St,,30.439619,-84.290782,,,,S COPELAND ST,,5,14,1,EC2,,
88027215,2019,2019-04-26 11:30,14,2,3,COUNTY ROAD 0342 (BANNERMAN ROAD),,30.56342,-84.21971,25,,W,BEECH RIDGE ROAD,,4,14,1,EC2,,
89140556,2019,2019-04-26 11:57,14,2,2,Capital Circle SE,,30.427404,-84.226633,,,,APALACHEE PKWY,,2,14,1,EC2,,
89140559,2019,2019-04-26 12:45,14,2,3,John Knox Rd,,30.472566,-84.290429,319,,N,N MONROE ST,,4,14,1,EC2,,
89140560,2019,2019-04-26 12:56,14,2,3,White Dr,,30.447282,-84.326215,,,,W TENNESSEE ST,,2,14,1,EC2,,
89140553,2019,2019-04-26 12:56,14,2,2,N Copeland St,,30.44461,-84.290957,29,,S,W TENNESSEE ST,,2,14,1,EC2,,
89140561,2019,2019-04-26 13:02,14,2,3,Thomasville Rd,,30.525972,-84.236361,44,,S,FORSYTHE WAY,,2,14,1,EC2,,
89140562,2019,2019-04-26 13:03,14,2,4,W Tennessee St,,30.449097,-84.313434,,,,HIGH RD,,2,14,1,EC2,,
89140563,2019,2019-04-26 13:25,14,2,3,E 6TH AVE,,30.456284,-84.264574,74,,W,LEE AVE,,5,14,1,EC2,,
88074481,2019,2019-04-26 13:35,14,2,2,COUNTY ROAD 2203,,30.34499,-84.38444,,,,EW REEVES ROAD,,4,14,1,EC2,,
89140566,2019,2019-04-26 13:40,14,2,3,Thomasville Rd,,30.465875,-84.269076,36,,N,COLLINS DR,,5,14,1,EC2,,
89140564,2019,2019-04-26 14:57,14,2,3,E Lafayette St,,30.434363,-84.257226,132,,E,E INDIANHEAD DR,,5,14,1,EC2,,
89140641,2019,2019-04-26 15:19,15,3,1,W Pensacola St,,,,30,,W,OCALA RD,,5,15,2,EC2,,
89140567,2019,2019-04-26 15:26,14,3,5,N Monroe St,,30.474865,-84.295314,150,,W,SPOONWOOD DR,,5,14,1,EC2,,
89140568,2019,2019-04-26 15:53,14,2,2,N Calhoun St,,30.445054,-84.27961,125,,N,E TENNESSEE ST,,5,14,1,EC2,,
89140570,2019,2019-04-26 16:03,14,3,3,Thomasville Rd,,30.501492,-84.252032,117,,N,RAYMOND DIEHL RD,,2,14,1,EC2,,
89140579,2019,2019-04-26 16:05,14,2,5,S Magnolia Dr,,30.435981,-84.261812,150,,N,E LAFAYETTE ST,,5,14,1,EC2,,
89140571,2019,2019-04-26 16:17,14,3,1,DARTMOUTH DR,,30.457482,-84.218387,23,,E,EXMOUTH LN,,5,14,1,EC2,,
89140573,2019,2019-04-26 17:19,14,2,3,W College Ave,,30.440751,-84.283697,201,,W,S DUVAL ST,,5,14,3,EC2,,
87505415,2019,2019-04-26 17:30,14,2,3,SR 363,,,,1435,,S,LUTTERLOH RD,,3,14,1,EC2,,
89140572,2019,2019-04-26 17:40,14,2,2,Ocala Rd,,30.462571,-84.31805,102,,N,S WESTWOOD DR,,5,14,1,EC2,,
89140574,2019,2019-04-26 17:47,14,2,4,EPPES DR E,,30.429807,-84.302342,20,,N,LAKE BRADFORD RD,,5,14,1,EC2,,
87270827,2019,2019-04-26 18:38,14,2,4,US HIGHWAY 90 (STATE ROAD 10),,30.4933163118825,-84.1131954848543,,,,WADESBORO WAY,,2,14,1,EC2,,
89140576,2019,2019-04-26 19:03,39,1,1,W College Ave,310,30.440819,-84.284863,,,,,,9,39,8,EC2,,
89140575,2019,2019-04-26 19:13,14,2,2,Saxon St,,30.427606,-84.295148,,,,FLORAL ST,,5,14,1,EC2,,
89140591,2019,2019-04-26 20:50,10,1,2,W Pensacola St,,30.438185,-84.346004,908,,W,CENTURY PARK DR,,3,10,1,EC2,,
89140577,2019,2019-04-26 20:56,14,2,4,Airport Dr,,30.433248,-84.304698,,,,EPPES DR E,,2,14,1,EC2,,
89140578,2019,2019-04-26 21:30,15,2,3,Crawfordville Hwy,5382,30.369647,-84.296227,,,,,,9,15,8,EC2,,
89140584,2019,2019-04-26 22:10,14,3,1,W College Ave,418,30.440574,-84.286485,,,,,,9,14,1,EC2,,
89140587,2019,2019-04-26 23:25,14,2,2,S Meridian St,,30.440794,-84.2771,16,,N,E COLLEGE AVE,,5,14,1,EC2,,
89140582,2019,2019-04-26 23:45,14,2,2,UNNAMED RD,,30.46117,-84.360918,821,,N,W TENNESSEE ST,,5,14,1,EC2,,
89140581,2019,2019-04-27 00:01,14,2,2,S Duval St,,30.439887,-84.283084,30,,S,W JEFFERSON ST,,5,14,1,EC2,,
89140583,2019,2019-04-27 00:53,14,2,3,N Macomb St,,30.448642,-84.28881,189,,S,W BREVARD ST,,5,14,1,EC2,,
